calendar_quarter,ticker,side,formation_date,next_formation_date,start_trade_date,end_trade_date,max_abs_shrink,leg_weight,signed_weight,start_price,end_price,raw_return
2020Q4,VRSN,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.132568359375,0.010416666666666666,-0.010416666666666666,210.8119201660156,195.7898101806641,-0.07125835186891472
2020Q4,TT,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1328125,0.010416666666666666,-0.010416666666666666,133.11279296875,155.23526000976562,0.16619339544779277
2020Q4,MHK,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.133056640625,0.010416666666666666,-0.010416666666666666,137.14999389648438,192.30999755859372,0.4021874306734714
2020Q4,MLM,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1337890625,0.010416666666666666,-0.010416666666666666,264.6621398925781,325.1752624511719,0.22864291274586912
2020Q4,KHC,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.134765625,0.010416666666666666,-0.010416666666666666,26.64609146118164,30.94094657897949,0.161181429706291
2020Q4,CMG,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.135009765625,0.010416666666666666,-0.010416666666666666,28.21980094909668,28.416400909423828,0.006966738024898778
2020Q4,GPC,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.135009765625,0.010416666666666666,-0.010416666666666666,84.94367980957031,99.51451873779295,0.1715352921004607
2020Q4,EXPE,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.13671875,0.010416666666666666,-0.010416666666666666,124.94025421142578,170.01119995117188,0.36073998747814584
2020Q4,ULTA,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.136962890625,0.010416666666666666,-0.010416666666666666,268.4599914550781,309.1700134277344,0.15164278949725118
2020Q4,IQV,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.137451171875,0.010416666666666666,-0.010416666666666666,175.5500030517578,193.13999938964844,0.10019935079525188
2020Q4,RTX,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1376953125,0.010416666666666666,-0.010416666666666666,62.58567428588867,68.80305480957031,0.0993419116215144
2020Q4,PH,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.137939453125,0.010416666666666666,-0.010416666666666666,250.9704132080078,294.78253173828125,0.17457085068414546
2020Q4,FTV,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.13818359375,0.010416666666666666,-0.010416666666666666,51.06122970581055,52.0649299621582,0.019656797576761864
2020Q4,PANW,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.138427734375,0.010416666666666666,-0.010416666666666666,60.8033332824707,53.676666259765625,-0.11720849233046338
2020Q4,HES,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1396484375,0.010416666666666666,-0.010416666666666666,,,
2020Q4,ALLE,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.139892578125,0.010416666666666666,-0.010416666666666666,104.8156509399414,117.12655639648438,0.11745293137183332
2020Q4,MGM,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.139892578125,0.010416666666666666,-0.010416666666666666,30.96067237854004,37.96930694580078,0.2263721692335945
2020Q4,STT,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.139892578125,0.010416666666666666,-0.010416666666666666,59.9138298034668,71.25584411621094,0.1893054466714772
2020Q4,AON,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1416015625,0.010416666666666666,-0.010416666666666666,199.7591857910156,221.593017578125,0.10930076482165663
2020Q4,MSI,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.142822265625,0.010416666666666666,-0.010416666666666666,157.76930236816406,176.6619415283203,0.11974851176098356
2020Q4,SLB,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.14306640625,0.010416666666666666,-0.010416666666666666,19.47278594970703,24.267749786376957,0.24623923094795108
2020Q4,NWSA,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1435546875,0.010416666666666666,-0.010416666666666666,16.835710525512695,24.30871963500977,0.44387845099691736
2020Q4,PARA,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1435546875,0.010416666666666666,-0.010416666666666666,,,
2020Q4,PAYX,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1435546875,0.010416666666666666,-0.010416666666666666,80.10436248779297,83.7590560913086,0.045624151918973954
2020Q4,WAT,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1435546875,0.010416666666666666,-0.010416666666666666,246.30999755859372,284.1700134277344,0.15370880696848
2020Q4,AVY,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.143798828125,0.010416666666666666,-0.010416666666666666,138.89833068847656,167.62232971191406,0.20679873459285947
2020Q4,AMP,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.14404296875,0.010416666666666666,-0.010416666666666666,173.4793701171875,214.92120361328125,0.2388862345309375
2020Q4,EXPD,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.14453125,0.010416666666666666,-0.010416666666666666,88.79695129394531,101.18022918701172,0.13945611547038284
2020Q4,KDP,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1455078125,0.010416666666666666,-0.010416666666666666,27.332727432250977,29.98914337158203,0.09718810337956407
2020Q4,DELL,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.145751953125,0.010416666666666666,-0.010416666666666666,33.850772857666016,40.65321731567383,0.20095388919509705
2020Q4,EFX,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.145751953125,0.010416666666666666,-0.010416666666666666,184.95079040527344,174.0751495361328,-0.05880288938105849
2020Q4,LH,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.145751953125,0.010416666666666666,-0.010416666666666666,166.59320068359375,208.2047271728516,0.24977926060913824
2020Q4,RL,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.145751953125,0.010416666666666666,-0.010416666666666666,91.66615295410156,110.72581481933594,0.2079247492231706
2020Q4,FIS,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.146484375,0.010416666666666666,-0.010416666666666666,118.18219757080078,123.6897964477539,0.0466026101236916
2020Q4,GRMN,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.146484375,0.010416666666666666,-0.010416666666666666,107.00799560546876,117.90347290039062,0.1018192821318955
2020Q4,NFLX,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.146484375,0.010416666666666666,-0.010416666666666666,51.448001861572266,52.16600036621094,0.013955809334841529
2020Q4,BKR,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.146728515625,0.010416666666666666,-0.010416666666666666,18.46336555480957,19.037992477416992,0.031122544852486778
2020Q4,PAYC,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.146728515625,0.010416666666666666,-0.010416666666666666,452.677734375,360.7423095703125,-0.20309243822566236
2020Q4,WBA,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.146728515625,0.010416666666666666,-0.010416666666666666,,,
2020Q4,GPN,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.14697265625,0.010416666666666666,-0.010416666666666666,190.3754119873047,191.8086853027344,0.00752866822699394
2020Q4,TDY,short,2020-12-23,2021-03-31,2020-12-23,2021-03-31,0.1474609375,0.010416666666666666,-0.010416666666666666,385.7999877929688,413.6499938964844,0.07218768010552834
2021Q1,HII,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.2686767578125,0.010309278350515464,0.010309278350515464,183.645751953125,189.02996826171875,0.029318490906166117
2021Q1,DLTR,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27001953125,0.010309278350515464,0.010309278350515464,114.45999908447266,99.5,-0.13070067450753708
2021Q1,A,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27099609375,0.010309278350515464,0.010309278350515464,122.35948944091795,142.46873474121094,0.1643456130143699
2021Q1,CDNS,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27099609375,0.010309278350515464,0.010309278350515464,136.99000549316406,136.82000732421875,-0.0012409530778053623
2021Q1,NEE,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27099609375,0.010309278350515464,0.010309278350515464,65.94805145263672,64.25365447998047,-0.025692904268341477
2021Q1,AMT,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.271240234375,0.010309278350515464,0.010309278350515464,202.4497528076172,231.0572509765625,0.14130665892257377
2021Q1,FTV,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.271484375,0.010309278350515464,0.010309278350515464,52.0649299621582,51.45164108276367,-0.01177930864096588
2021Q1,VZ,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.271484375,0.010309278350515464,0.010309278350515464,41.473365783691406,40.39127731323242,-0.026091165981143805
2021Q1,FSLR,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.271728515625,0.010309278350515464,0.010309278350515464,87.30000305175781,90.51000213623048,0.03676974767766672
2021Q1,ENPH,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27197265625,0.010309278350515464,0.010309278350515464,162.16000366210938,183.6300048828125,0.13240010320571938
2021Q1,NVDA,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.2734375,0.010309278350515464,0.010309278350515464,13.29919147491455,19.93355178833008,0.4988544097533687
2021Q1,NDAQ,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27392578125,0.010309278350515464,0.010309278350515464,45.76790237426758,54.73872375488281,0.19600682826265947
2021Q1,C,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.274169921875,0.010309278350515464,0.010309278350515464,60.76624298095703,59.50669097900391,-0.02072782420245789
2021Q1,CF,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.274169921875,0.010309278350515464,0.010309278350515464,40.594032287597656,46.28305816650391,0.140144389663019
2021Q1,AOS,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.2744140625,0.010309278350515464,0.010309278350515464,61.42906951904297,65.72907257080078,0.06999948209251028
2021Q1,SHW,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27490234375,0.010309278350515464,0.010309278350515464,234.74398803710935,260.48956298828125,0.10967511954811782
2021Q1,DAY,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.275146484375,0.010309278350515464,0.010309278350515464,,,
2021Q1,TECH,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.275146484375,0.010309278350515464,0.010309278350515464,93.29061889648438,110.0697784423828,0.17985902274393362
2021Q1,CB,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27734375,0.010309278350515464,0.010309278350515464,146.97203063964844,148.58416748046875,0.010969004332348264
2021Q1,AAPL,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.277587890625,0.010309278350515464,0.010309278350515464,118.86402893066406,133.50204467773438,0.12314924774768476
2021Q1,DHI,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.277587890625,0.010309278350515464,0.010309278350515464,84.50652313232422,85.86101531982422,0.016028256012604825
2021Q1,AVB,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27783203125,0.010309278350515464,0.010309278350515464,154.1007537841797,175.6103057861328,0.13958109531428753
2021Q1,UNH,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27783203125,0.010309278350515464,0.010309278350515464,339.5747985839844,366.8056945800781,0.08019115702827673
2021Q1,CRL,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.278076171875,0.010309278350515464,0.010309278350515464,289.8299865722656,369.9200134277344,0.2763345083877278
2021Q1,MAS,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.27880859375,0.010309278350515464,0.010309278350515464,54.37025833129883,53.67793273925781,-0.012733535084979875
2021Q1,MTD,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.280029296875,0.010309278350515464,0.010309278350515464,1155.68994140625,1385.3399658203125,0.19871248869279157
2021Q1,KR,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.2802734375,0.010309278350515464,0.010309278350515464,32.19400405883789,34.43853759765625,0.06971899285085015
2021Q1,OMC,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.280517578125,0.010309278350515464,0.010309278350515464,61.540321350097656,66.94825744628906,0.08787630577075012
2021Q1,XEL,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.280517578125,0.010309278350515464,0.010309278350515464,56.33039474487305,56.16674041748047,-0.0029052579541433143
2021Q1,MSFT,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.28076171875,0.010309278350515464,0.010309278350515464,225.74642944335935,259.9817810058594,0.1516540113033762
2021Q1,BF.A,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.28125,0.010309278350515464,0.010309278350515464,56.85021209716797,63.098777770996094,0.10991279439992452
2021Q1,D,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.281982421875,0.010309278350515464,0.010309278350515464,60.27581405639648,58.864776611328125,-0.023409678776766585
2021Q1,STLD,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.281982421875,0.010309278350515464,0.010309278350515464,46.87017440795898,55.27788162231445,0.17938288731709462
2021Q1,FCX,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.283203125,0.010309278350515464,0.010309278350515464,30.60138320922852,34.56264877319336,0.12944727161124647
2021Q1,LEN,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.283203125,0.010309278350515464,0.010309278350515464,90.02474975585938,88.56573486328125,-0.016206819752733193
2021Q1,EL,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.283447265625,0.010309278350515464,0.010309278350515464,269.30780029296875,295.0323181152344,0.09552087906210294
2021Q1,APTV,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.2841796875,0.010309278350515464,0.010309278350515464,137.89999389648438,157.3300018310547,0.14089926609536763
2021Q1,JNJ,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.284423828125,0.010309278350515464,0.010309278350515464,141.90257263183594,143.12672424316406,0.008626704848432754
2021Q1,GD,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.28564453125,0.010309278350515464,0.010309278350515464,161.3936309814453,168.43406677246094,0.043622760998697885
2021Q1,IQV,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.287109375,0.010309278350515464,0.010309278350515464,193.13999938964844,242.32000732421875,0.2546339861757614
2021Q1,GWW,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.28759765625,0.010309278350515464,0.010309278350515464,379.53759765625,416.0981750488281,0.09632926386832241
2021Q1,TXN,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.288330078125,0.010309278350515464,0.010309278350515464,163.0552978515625,166.82681274414062,0.023130281213012305
2021Q1,WAT,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.288330078125,0.010309278350515464,0.010309278350515464,284.1700134277344,345.6099853515625,0.21620849850666102
2021Q1,WY,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.289306640625,0.010309278350515464,0.010309278350515464,28.752500534057617,27.925201416015625,-0.028773118952282073
2021Q1,AMD,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.29052734375,0.010309278350515464,0.010309278350515464,78.5,93.93000030517578,0.19656051344172965
2021Q1,EXPD,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.29150390625,0.010309278350515464,0.010309278350515464,101.18022918701172,119.50135803222656,0.18107419791817092
2021Q1,ZTS,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.29150390625,0.010309278350515464,0.010309278350515464,149.50103759765625,177.1812744140625,0.18515080069812306
2021Q1,TSLA,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.2919921875,0.010309278350515464,0.010309278350515464,222.6433258056641,226.5666656494141,0.017621636891889114
2021Q1,ANET,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.29345703125,0.010309278350515464,0.010309278350515464,18.868125915527344,22.64437484741211,0.2001390572010726
2021Q1,BIIB,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.293701171875,0.010309278350515464,0.010309278350515464,279.75,346.2699890136719,0.23778369620615503
2021Q1,VRTX,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.294677734375,0.010309278350515464,0.010309278350515464,214.88999938964844,201.6300048828125,-0.06170596372329229
2021Q1,CMS,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.294921875,0.010309278350515464,0.010309278350515464,52.12257385253906,50.64372253417969,-0.028372568909264206
2021Q1,ETR,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.29541015625,0.010309278350515464,0.010309278350515464,41.274444580078125,41.73324203491211,0.011115775378729875
2021Q1,EXC,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.29541015625,0.010309278350515464,0.010309278350515464,25.921955108642575,26.495147705078125,0.02211224400448275
2021Q1,MLM,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.295654296875,0.010309278350515464,0.010309278350515464,325.1752624511719,341.18292236328125,0.049227791165427526
2021Q1,ES,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.2958984375,0.010309278350515464,0.010309278350515464,70.45147705078125,65.75550079345703,-0.06665546918114107
2021Q1,POOL,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.296142578125,0.010309278350515464,0.010309278350515464,321.8900756835937,428.4269409179688,0.3309728173760069
2021Q1,CHTR,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.2984619140625,0.010309278350515464,0.010309278350515464,617.02001953125,721.4500122070312,0.16924895363219616
2021Q1,GLW,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.298828125,0.010309278350515464,0.010309278350515464,38.02946090698242,35.94523239135742,-0.05480562873933148
2021Q1,VICI,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.298828125,0.010309278350515464,0.010309278350515464,21.31111717224121,23.65372085571289,0.10992402061976536
2021Q1,MA,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.30126953125,0.010309278350515464,0.010309278350515464,344.8570251464844,354.0326232910156,0.0266069631048802
2021Q1,J,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.30224609375,0.010309278350515464,0.010309278350515464,102.32147979736328,105.76446533203124,0.03364870740226222
2021Q1,ADM,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.302734375,0.010309278350515464,0.010309278350515464,49.23520660400391,52.63270950317383,0.06900555788250973
2021Q1,ORLY,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.302978515625,0.010309278350515464,0.010309278350515464,33.81666564941406,37.74733352661133,0.11623463761766151
2021Q1,MSCI,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.3046875,0.010309278350515464,0.010309278350515464,396.035400390625,504.3813171386719,0.273576343531869
2021Q1,MOS,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.30517578125,0.010309278350515464,0.010309278350515464,27.98809051513672,28.310264587402344,0.011511112988983108
2021Q1,ADBE,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.30712890625,0.010309278350515464,0.010309278350515464,475.3699951171875,585.6400146484375,0.2319667220562931
2021Q1,LRCX,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.30712890625,0.010309278350515464,0.010309278350515464,56.39206314086914,61.76974487304688,0.0953623867022586
2021Q1,KO,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.30908203125,0.010309278350515464,0.010309278350515464,45.122806549072266,46.670318603515625,0.0342955629934143
2021Q1,ATO,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.31005859375,0.010309278350515464,0.010309278350515464,86.76591491699219,84.90057373046875,-0.021498547999038387
2021Q1,DTE,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.31005859375,0.010309278350515464,0.010309278350515464,95.43517303466795,93.65313720703124,-0.018672736381893262
2021Q1,MSI,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.310791015625,0.010309278350515464,0.010309278350515464,176.6619415283203,204.4014587402344,0.15702033483803435
2021Q1,MRNA,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.3115234375,0.010309278350515464,0.010309278350515464,130.9499969482422,234.97999572753903,0.7944253623802264
2021Q1,SNA,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.3125,0.010309278350515464,0.010309278350515464,201.49774169921875,196.082275390625,-0.02687606453017999
2021Q1,CINF,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.313720703125,0.010309278350515464,0.010309278350515464,90.6032943725586,103.02782440185548,0.1371311067145915
2021Q1,CL,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.314697265625,0.010309278350515464,0.010309278350515464,69.60421752929688,72.23374938964844,0.03777834093522814
2021Q1,TRMB,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.316162109375,0.010309278350515464,0.010309278350515464,77.79000091552734,81.83000183105469,0.051934707134332125
2021Q1,WDC,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.319091796875,0.010309278350515464,0.010309278350515464,50.223575592041016,53.54924392700195,0.06621727536834232
2021Q1,KMI,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.320068359375,0.010309278350515464,0.010309278350515464,12.43421459197998,13.828243255615234,0.11211232147580885
2021Q1,ALB,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.322265625,0.010309278350515464,0.010309278350515464,137.3717041015625,158.74009704589844,0.15555163331553135
2021Q1,PAYC,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.32373046875,0.010309278350515464,0.010309278350515464,360.7423095703125,354.3182067871094,-0.01780801035191848
2021Q1,CARR,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.323974609375,0.010309278350515464,0.010309278350515464,39.2646484375,45.43949890136719,0.15726233926928157
2021Q1,ANSS,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.325439453125,0.010309278350515464,0.010309278350515464,,,
2021Q1,LYB,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.326171875,0.010309278350515464,0.010309278350515464,73.05914306640625,72.9298324584961,-0.0017699442189271775
2021Q1,VRSK,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.327880859375,0.010309278350515464,0.010309278350515464,170.5209197998047,168.90415954589844,-0.009481301507195505
2021Q1,TJX,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.32861328125,0.010309278350515464,0.010309278350515464,61.28227615356445,62.68515396118164,0.022892064323814854
2021Q1,MDLZ,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.3330078125,0.010309278350515464,0.010309278350515464,51.009521484375,54.68974685668945,0.07214781211860144
2021Q1,IP,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.3349609375,0.010309278350515464,0.010309278350515464,40.66959762573242,46.49039840698242,0.14312413008893565
2021Q1,ITW,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.33740234375,0.010309278350515464,0.010309278350515464,195.86985778808597,198.6819610595703,0.014356998586922964
2021Q1,LOW,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.341552734375,0.010309278350515464,0.010309278350515464,172.46388244628906,176.419677734375,0.02293694907000554
2021Q1,NOW,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.3447265625,0.010309278350515464,0.010309278350515464,100.02200317382812,109.91000366210938,0.09885825292957695
2021Q1,NUE,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.354248046875,0.010309278350515464,0.010309278350515464,74.2027587890625,89.05831909179688,0.20020226397463925
2021Q1,MOH,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.3544921875,0.010309278350515464,0.010309278350515464,233.75999450683597,253.05999755859372,0.0825633277947111
2021Q1,DPZ,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.35595703125,0.010309278350515464,0.010309278350515464,342.2727355957031,435.0277404785156,0.2709973516335695
2021Q1,CHRW,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.36865234375,0.010309278350515464,0.010309278350515464,84.64018249511719,83.52488708496094,-0.013176902238137167
2021Q1,CRWD,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.382080078125,0.010309278350515464,0.010309278350515464,45.62749862670898,62.82749938964844,0.37696567378495494
2021Q1,PLTR,long,2021-03-31,2021-06-30,2021-03-31,2021-06-30,0.42138671875,0.010309278350515464,0.010309278350515464,23.290000915527344,26.36000061035156,0.13181621185671388
2021Q1,MAA,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.332122802734375,0.010309278350515464,-0.010309278350515464,118.1400375366211,138.7874298095703,0.1747704902036189
2021Q1,NTAP,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.327880859375,0.010309278350515464,-0.010309278350515464,64.04146575927734,72.57794189453125,0.13329607675347854
2021Q1,EQR,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.315185546875,0.010309278350515464,-0.010309278350515464,58.41627883911133,63.28176498413086,0.08328990209081844
2021Q1,WELL,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.3082275390625,0.010309278350515464,-0.010309278350515464,62.810035705566406,73.46762084960938,0.16967965428331166
2021Q1,DOC,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.306182861328125,0.010309278350515464,-0.010309278350515464,23.815998077392575,25.20441246032715,0.05829755185664598
2021Q1,KIM,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.2987823486328125,0.010309278350515464,-0.010309278350515464,14.93312931060791,16.734481811523438,0.12062793159072949
2021Q1,VTR,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.274688720703125,0.010309278350515464,-0.010309278350515464,44.77287292480469,48.30457305908203,0.0788803555270794
2021Q1,UDR,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.2733154296875,0.010309278350515464,-0.010309278350515464,35.60962677001953,40.09267807006836,0.12589436359448736
2021Q1,TPL,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.25048828125,0.010309278350515464,-0.010309278350515464,166.00326538085938,167.3897705078125,0.008352276226446964
2021Q1,PFG,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.2301025390625,0.010309278350515464,-0.010309278350515464,49.69461441040039,52.85848236083984,0.06366621389414173
2021Q1,AIG,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.21759033203125,0.010309278350515464,-0.010309278350515464,40.98882293701172,42.483097076416016,0.03645564893875042
2021Q1,ARE,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.21588134765625,0.010309278350515464,-0.010309278350515464,130.74905395507812,145.67181396484375,0.11413283353386783
2021Q1,INCY,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.20440673828125,0.010309278350515464,-0.010309278350515464,81.2699966430664,84.12999725341797,0.03519134648070099
2021Q1,MO,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.19921875,0.010309278350515464,-0.010309278350515464,34.161224365234375,32.39745330810547,-0.051630791632980344
2021Q1,IBM,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.1988525390625,0.010309278350515464,-0.010309278350515464,103.6064453125,115.2436065673828,0.11232082347562966
2021Q1,PCG,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.18902587890625,0.010309278350515464,-0.010309278350515464,11.509193420410156,9.995604515075684,-0.13151129275925688
2021Q1,FRT,short,2021-03-31,2021-06-30,2021-03-31,2021-06-30,-0.17510986328125,0.010309278350515464,-0.010309278350515464,81.52672576904297,95.01831817626952,0.16548674413157327
